dataset,product_number,title,revision_date,posted_date,pdf_url,source_page_url,kind,revision_year
prior,Instruction 940,Instructions,2004,,https://www.irs.gov/pub/irs-prior/i940--2004.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,2004
prior,Instruction 940,Instructions,2003,,https://www.irs.gov/pub/irs-prior/i940--2003.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,2003
prior,Instruction 940,Instructions,2002,,https://www.irs.gov/pub/irs-prior/i940--2002.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,2002
prior,Instruction 940,Instructions,2001,,https://www.irs.gov/pub/irs-prior/i940--2001.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,2001
prior,Instruction 940,Instructions,2000,,https://www.irs.gov/pub/irs-prior/i940--2000.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,2000
prior,Instruction 940,Instructions,1999,,https://www.irs.gov/pub/irs-prior/i940--1999.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,1999
prior,Instruction 940,Instructions,1998,,https://www.irs.gov/pub/irs-prior/i940--1998.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,1998
prior,Instruction 940,Instructions,1997,,https://www.irs.gov/pub/irs-prior/i940--1997.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,1997
prior,Instruction 940,Instructions,1996,,https://www.irs.gov/pub/irs-prior/i940--1996.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,1996
prior,Instruction 940,Instructions,1995,,https://www.irs.gov/pub/irs-prior/i940--1995.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,1995
prior,Instruction 940,Instructions,1994,,https://www.irs.gov/pub/irs-prior/i940--1994.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,1994
prior,Instruction 940,Instructions,1993,,https://www.irs.gov/pub/irs-prior/i940--1993.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,1993
prior,Instruction 940,Instructions,1992,,https://www.irs.gov/pub/irs-prior/i940--1992.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,1992
prior,Instruction 940,Instructions,1991,,https://www.irs.gov/pub/irs-prior/i940--1991.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,1991
prior,Form 940-EZ,Employer's Annual Federal Unemployment (FUTA) Tax Return,2005,,https://www.irs.gov/pub/irs-prior/f940ez--2005.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2005
prior,Form 940-EZ,Employer's Annual Federal Unemployment (FUTA) Tax Return,2004,,https://www.irs.gov/pub/irs-prior/f940ez--2004.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2004
prior,Form 940-EZ,Employer's Annual Federal Unemployment (FUTA) Tax Return,2003,,https://www.irs.gov/pub/irs-prior/f940ez--2003.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2003
prior,Form 940-EZ,Employer's Annual Federal Unemployment (FUTA) Tax Return,2002,,https://www.irs.gov/pub/irs-prior/f940ez--2002.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2002
prior,Form 940-EZ,Employer's Annual Federal Unemployment (FUTA) Tax Return,2001,,https://www.irs.gov/pub/irs-prior/f940ez--2001.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2001
prior,Form 940-EZ,Employer's Annual Federal Unemployment (FUTA) Tax Return,2000,,https://www.irs.gov/pub/irs-prior/f940ez--2000.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2000
prior,Form 940-EZ,Employer's Annual Federal Unemployment (FUTA) Tax Return,1999,,https://www.irs.gov/pub/irs-prior/f940ez--1999.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,1999
prior,Form 940-EZ,Employer's Annual Federal Unemployment (FUTA) Tax Return,1998,,https://www.irs.gov/pub/irs-prior/f940ez--1998.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,1998
prior,Form 940-EZ,Employer's Annual Federal Unemployment (FUTA) Tax Return,1997,,https://www.irs.gov/pub/irs-prior/f940ez--1997.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,1997
prior,Form 940-EZ,Employer's Annual Federal Unemployment (FUTA) Tax Return,1996,,https://www.irs.gov/pub/irs-prior/f940ez--1996.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,1996
prior,Form 940-EZ,Employer's Annual Federal Unemployment (FUTA) Tax Return,1995,,https://www.irs.gov/pub/irs-prior/f940ez--1995.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,1995
prior,Form 940-EZ,Employer's Annual Federal Unemployment (FUTA) Tax Return,1994,,https://www.irs.gov/pub/irs-prior/f940ez--1994.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,1994
prior,Form 940-EZ,Employer's Annual Federal Unemployment (FUTA) Tax Return,1993,,https://www.irs.gov/pub/irs-prior/f940ez--1993.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,1993
prior,Form 940-EZ,Employer's Annual Federal Unemployment (FUTA) Tax Return,1992,,https://www.irs.gov/pub/irs-prior/f940ez--1992.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,1992
prior,Form 940-EZ,Employer's Annual Federal Unemployment (FUTA) Tax Return,1991,,https://www.irs.gov/pub/irs-prior/f940ez--1991.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,1991
prior,Form 940-EZ,Employer's Annual Federal Unemployment (FUTA) Tax Return,1990,,https://www.irs.gov/pub/irs-prior/f940ez--1990.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,1990
prior,Instruction 940-EZ,Instructions,2005,,https://www.irs.gov/pub/irs-prior/i940ez--2005.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,2005
prior,Instruction 940-EZ,Instructions,2004,,https://www.irs.gov/pub/irs-prior/i940ez--2004.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,2004
prior,Instruction 940-EZ,Instructions,2003,,https://www.irs.gov/pub/irs-prior/i940ez--2003.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,2003
prior,Instruction 940-EZ,Instructions,2002,,https://www.irs.gov/pub/irs-prior/i940ez--2002.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,2002
prior,Instruction 940-EZ,Instructions,2001,,https://www.irs.gov/pub/irs-prior/i940ez--2001.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,2001
prior,Instruction 940-EZ,Instructions,2000,,https://www.irs.gov/pub/irs-prior/i940ez--2000.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,2000
prior,Instruction 940-EZ,Instructions,1999,,https://www.irs.gov/pub/irs-prior/i940ez--1999.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,1999
prior,Instruction 940-EZ,Instructions,1998,,https://www.irs.gov/pub/irs-prior/i940ez--1998.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,instruction,1998
prior,Form 940 (pr),Employer's Annual Federal Unemployment (FUTA) Tax Return (Puerto Rico Version),2022,,https://www.irs.gov/pub/irs-prior/f940pr--2022.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2022
prior,Form 940 (pr),Employer's Annual Federal Unemployment (FUTA) Tax Return (Puerto Rico Version),2021,,https://www.irs.gov/pub/irs-prior/f940pr--2021.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2021
prior,Form 940 (PR),Employer's Annual Federal Unemployment (FUTA) Tax Return (Puerto Rico Version),2020,,https://www.irs.gov/pub/irs-prior/f940pr--2020.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2020
prior,Form 940 (PR),Employer's Annual Federal Unemployment (FUTA) Tax Return (Puerto Rico Version),2019,,https://www.irs.gov/pub/irs-prior/f940pr--2019.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2019
prior,Form 940 (PR),Planilla Para La Declaracion Federal Anual Del Patrono de la Contribcion Federal Para El Desempleo (FUTA),2018,,https://www.irs.gov/pub/irs-prior/f940pr--2018.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2018
prior,Form 940 (PR),Planilla Para La Declaracion Federal Anual Del Patrono de la Contribcion Federal Para El Desempleo (FUTA),2017,,https://www.irs.gov/pub/irs-prior/f940pr--2017.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2017
prior,Form 940 (PR),Planilla Para La Declaracion Federal Anual Del Patrono de la Contribcion Federal Para El Desempleo (FUTA),2016,,https://www.irs.gov/pub/irs-prior/f940pr--2016.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2016
prior,Form 940 (PR),Planilla Para La Declaracion Federal Anual Del Patrono de la Contribcion Federal Para El Desempleo (FUTA),2015,,https://www.irs.gov/pub/irs-prior/f940pr--2015.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2015
prior,Form 940 (PR),Planilla Para La Declaracion Federal Anual Del Patrono de la Contribcion Federal Para El Desempleo (FUTA),2014,,https://www.irs.gov/pub/irs-prior/f940pr--2014.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2014
prior,Form 940 (PR),Planilla Para La Declaracion Federal Anual Del Patrono de la Contribcion Federal Para El Desempleo (FUTA),2013,,https://www.irs.gov/pub/irs-prior/f940pr--2013.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2013
prior,Form 940 (PR),Planilla Para La Declaracion Federal Anual Del Patrono de la Contribcion Federal Para El Desempleo (FUTA),2012,,https://www.irs.gov/pub/irs-prior/f940pr--2012.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2012
prior,Form 940 (PR),Planilla Para La Declaracion Federal Anual Del Patrono de la Contribcion Federal Para El Desempleo (FUTA),2011,,https://www.irs.gov/pub/irs-prior/f940pr--2011.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2011
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono de la Contribcion Federal Para El Desempleo (FUTA),2010,,https://www.irs.gov/pub/irs-prior/f940pr--2010.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2010
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono de la Contribcion Federal Para El Desempleo (FUTA),2009,,https://www.irs.gov/pub/irs-prior/f940pr--2009.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2009
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono de la Contribcion Federal Para El Desempleo (FUTA),2008,,https://www.irs.gov/pub/irs-prior/f940pr--2008.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2008
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono de la Contribcion Federal Para El Desempleo (FUTA),2007,,https://www.irs.gov/pub/irs-prior/f940pr--2007.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2007
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono de la Contribcion Federal Para El Desempleo (FUTA),2006,,https://www.irs.gov/pub/irs-prior/f940pr--2006.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2006
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono de la Contribcion Federal Para El Desempleo (FUTA),2005,,https://www.irs.gov/pub/irs-prior/f940pr--2005.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2005
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono La Contribcion Federal Para El Desempleo (FUTA),2004,,https://www.irs.gov/pub/irs-prior/f940pr--2004.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2004
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono La Contribcion Federal Para El Desempleo (FUTA),2003,,https://www.irs.gov/pub/irs-prior/f940pr--2003.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2003
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono La Contribcion Federal Para El Desempleo (FUTA),2002,,https://www.irs.gov/pub/irs-prior/f940pr--2002.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2002
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono La Contribcion Federal Para El Desempleo (FUTA),2001,,https://www.irs.gov/pub/irs-prior/f940pr--2001.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2001
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono La Contribcion Federal Para El Desempleo (FUTA),2000,,https://www.irs.gov/pub/irs-prior/f940pr--2000.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,2000
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono La Contribcion Federal Para El Desempleo (FUTA),1999,,https://www.irs.gov/pub/irs-prior/f940pr--1999.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,1999
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono La Contribcion Federal Para El Desempleo (FUTA),1998,,https://www.irs.gov/pub/irs-prior/f940pr--1998.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,1998
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono La Contribcion Federal Para El Desempleo (FUTA),1997,,https://www.irs.gov/pub/irs-prior/f940pr--1997.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,1997
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono La Contribcion Federal Para El Desempleo (FUTA),1996,,https://www.irs.gov/pub/irs-prior/f940pr--1996.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,1996
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono La Contribcion Federal Para El Desempleo (FUTA),1995,,https://www.irs.gov/pub/irs-prior/f940pr--1995.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,1995
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono La Contribcion Federal Para El Desempleo (FUTA),1994,,https://www.irs.gov/pub/irs-prior/f940pr--1994.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=15,form,1994
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono La Contribcion Federal Para El Desempleo (FUTA),1993,,https://www.irs.gov/pub/irs-prior/f940pr--1993.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,1993
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono La Contribcion Federal Para El Desempleo (FUTA),1992,,https://www.irs.gov/pub/irs-prior/f940pr--1992.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,1992
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono La Contribcion Federal Para El Desempleo (FUTA),1991,,https://www.irs.gov/pub/irs-prior/f940pr--1991.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,1991
prior,Form 940 (PR),Planilla Para La Declaracion Anual Del Patrono La Contribcion Federal Para El Desempleo (FUTA),1990,,https://www.irs.gov/pub/irs-prior/f940pr--1990.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,1990
prior,Instruction 940 (pr),"Instructions for Form 940 (PR), Employer's Annual Federal Unemployment (FUTA) Tax Return (Puerto Rico Version)",2022,,https://www.irs.gov/pub/irs-prior/i940pr--2022.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2022
prior,Instruction 940 (pr),"Instructions for Form 940 (PR), Employer's Annual Federal Unemployment (FUTA) Tax Return (Puerto Rico Version)",2021,,https://www.irs.gov/pub/irs-prior/i940pr--2021.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2021
prior,Instruction 940 (PR),"Instructions for Form 940 (PR), Employer's Annual Federal Unemployment (FUTA) Tax Return (Puerto Rico Version)",2020,,https://www.irs.gov/pub/irs-prior/i940pr--2020.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2020
prior,Instruction 940 (PR),"Instructions for Form 940 (PR), Employer's Annual Federal Unemployment (FUTA) Tax Return (Puerto Rico Version)",2019,,https://www.irs.gov/pub/irs-prior/i940pr--2019.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2019
prior,Instruction 940 (PR),"Instrucciones para el Formulario 940-PR, Planilla para la Declaracion Federal Anual del Patrono de la Contribucion Federal para el Desempleo (FUTA)",2018,,https://www.irs.gov/pub/irs-prior/i940pr--2018.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2018
prior,Instruction 940 (PR),"Instrucciones para el Formulario 940-PR, Planilla para la Declaracion Federal Anual del Patrono de la Contribucion Federal para el Desempleo (FUTA)",2017,,https://www.irs.gov/pub/irs-prior/i940pr--2017.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2017
prior,Instruction 940 (PR),"Instrucciones para el Formulario 940-PR, Planilla para la Declaracion Federal Anual del Patrono de la Contribucion Federal para el Desempleo (FUTA)",2016,,https://www.irs.gov/pub/irs-prior/i940pr--2016.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2016
prior,Instruction 940 (PR),"Instrucciones para el Formulario 940-PR, Planilla para la Declaracion Federal Anual del Patrono de la Contribucion Federal para el Desempleo (FUTA)",2015,,https://www.irs.gov/pub/irs-prior/i940pr--2015.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2015
prior,Instruction 940 (PR),"Instrucciones para el Formulario 940-PR, Planilla para la Declaracion Federal Anual del Patrono de la Contribucion Federal para el Desempleo (FUTA)",2014,,https://www.irs.gov/pub/irs-prior/i940pr--2014.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2014
prior,Instruction 940 (PR),"Instrucciones para el Formulario 940-PR, Planilla para la Declaracion Federal Anual del Patrono de la Contribucion Federal para el Desempleo (FUTA)",2013,,https://www.irs.gov/pub/irs-prior/i940pr--2013.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2013
prior,Instruction 940 (PR),"Instrucciones para el Formulario 940-PR, Planilla para la Declaracion Federal Anual del Patrono de la Contribucion Federal para el Desempleo (FUTA)",2012,,https://www.irs.gov/pub/irs-prior/i940pr--2012.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2012
prior,Instruction 940 (PR),"Instrucciones para el Formulario 940-PR, Planilla para la Declaracion Federal Anual del Patrono de la Contribucion Federal para el Desempleo (FUTA)",2011,,https://www.irs.gov/pub/irs-prior/i940pr--2011.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2011
prior,Instruction 940 (PR),"Instrucciones para el Formulario 940-PR, Planilla para la Declaracion Federal Anual del Patrono de la Contribucion Federal para el Desempleo (FUTA)",2010,,https://www.irs.gov/pub/irs-prior/i940pr--2010.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2010
prior,Instruction 940 (PR),"Instrucciones para el Formulario 940-PR, Planilla para la Declaracion Federal Anual del Patrono de la Contribucion Federal para el Desempleo (FUTA)",2009,,https://www.irs.gov/pub/irs-prior/i940pr--2009.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2009
prior,Instruction 940 (PR),"Instrucciones para el Formulario 940-PR, Planilla para la Declaracion Federal Anual del Patrono de la Contribucion Federal para el Desempleo (FUTA)",2008,,https://www.irs.gov/pub/irs-prior/i940pr--2008.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2008
prior,Instruction 940 (PR),Instrucciones,2007,,https://www.irs.gov/pub/irs-prior/i940pr--2007.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2007
prior,Instruction 940 (PR),Instrucciones,2006,,https://www.irs.gov/pub/irs-prior/i940pr--2006.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2006
prior,Instruction 940 (PR),Instrucciones,2005,,https://www.irs.gov/pub/irs-prior/i940pr--2005.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2005
prior,Instruction 940 (PR),Instrucciones,2004,,https://www.irs.gov/pub/irs-prior/i940pr--2004.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2004
prior,Instruction 940 (PR),Instrucciones,2003,,https://www.irs.gov/pub/irs-prior/i940pr--2003.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2003
prior,Instruction 940 (PR),Instrucciones,2002,,https://www.irs.gov/pub/irs-prior/i940pr--2002.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2002
prior,Instruction 940 (PR),Instrucciones,2001,,https://www.irs.gov/pub/irs-prior/i940pr--2001.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2001
prior,Instruction 940 (PR),Instrucciones,2000,,https://www.irs.gov/pub/irs-prior/i940pr--2000.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,2000
prior,Instruction 940 (PR),Instrucciones,1999,,https://www.irs.gov/pub/irs-prior/i940pr--1999.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,1999
prior,Instruction 940 (PR),Instrucciones,1998,,https://www.irs.gov/pub/irs-prior/i940pr--1998.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,1998
prior,Instruction 940 (PR),Instrucciones,1997,,https://www.irs.gov/pub/irs-prior/i940pr--1997.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,1997
prior,Instruction 940 (PR),Instrucciones,1996,,https://www.irs.gov/pub/irs-prior/i940pr--1996.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,1996
prior,Instruction 940 (PR),Instrucciones,1995,,https://www.irs.gov/pub/irs-prior/i940pr--1995.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,1995
prior,Instruction 940 (PR),Instrucciones,1994,,https://www.irs.gov/pub/irs-prior/i940pr--1994.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,instruction,1994
prior,Form 940 (pr) (Schedule A),Multi-State Employer and Credit Reduction Information (Puerto Rican Version),2022,,https://www.irs.gov/pub/irs-prior/f940pra--2022.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,2022
prior,Form 940 (pr) (Schedule A),Multi-State Employer and Credit Reduction Information (Puerto Rican Version),2021,,https://www.irs.gov/pub/irs-prior/f940pra--2021.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,2021
prior,Form 940 (PR) (Schedule A),Multi-State Employer and Credit Reduction Information (Puerto Rican Version),2020,,https://www.irs.gov/pub/irs-prior/f940pra--2020.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,2020
prior,Form 940 (PR) (Schedule A),Multi-State Employer and Credit Reduction Information (Puerto Rican Version),2019,,https://www.irs.gov/pub/irs-prior/f940pra--2019.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,2019
prior,Form 940 (PR) (Schedule A),Multi-State Employer and Credit Reduction Information (Puerto Rican Version),2018,,https://www.irs.gov/pub/irs-prior/f940pra--2018.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,2018
prior,Form 940 (PR) (Schedule A),Multi-State Employer and Credit Reduction Information (Puerto Rican Version),2017,,https://www.irs.gov/pub/irs-prior/f940pra--2017.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,2017
prior,Form 940 (PR) (Schedule A),Multi-State Employer and Credit Reduction Information (Puerto Rican Version),2016,,https://www.irs.gov/pub/irs-prior/f940pra--2016.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,2016
prior,Form 940 (PR) (Schedule A),Multi-State Employer and Credit Reduction Information (Puerto Rican Version),2015,,https://www.irs.gov/pub/irs-prior/f940pra--2015.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,2015
prior,Form 940 (PR) (Schedule A),Multi-State Employer and Credit Reduction Information (Puerto Rican Version),2014,,https://www.irs.gov/pub/irs-prior/f940pra--2014.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,2014
prior,Form 940 (PR) (Schedule A),Multi-State Employer and Credit Reduction Information (Puerto Rican Version),2013,,https://www.irs.gov/pub/irs-prior/f940pra--2013.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,2013
prior,Form 940 (PR) (Schedule A),Multi-State Employer and Credit Reduction Information (Puerto Rican Version),2012,,https://www.irs.gov/pub/irs-prior/f940pra--2012.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,2012
prior,Form 940 (PR) (Schedule A),Multi-State Employer and Credit Reduction Information (Puerto Rican Version),2011,,https://www.irs.gov/pub/irs-prior/f940pra--2011.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,2011
prior,Form 940 (PR) (Schedule A),Multi-State Employer and Credit Reduction Information (Puerto Rican Version),2010,,https://www.irs.gov/pub/irs-prior/f940pra--2010.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,2010
prior,Form 940 (PR) (Schedule A),Multi-State Employer and Credit Reduction Information (Puerto Rican Version),2009,,https://www.irs.gov/pub/irs-prior/f940pra--2009.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,2009
prior,Form 940 (PR) (Schedule A),Multi-State Employer and Credit Reduction Information (Puerto Rican Version),2008,,https://www.irs.gov/pub/irs-prior/f940pra--2008.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,2008
prior,Form 940 (PR) (Schedule A),Multi-State Employer and Credit Reduction Information (Puerto Rican Version),2007,,https://www.irs.gov/pub/irs-prior/f940pra--2007.pdf,https://www.irs.gov/prior-year-forms-and-instructions?items_per_page=200&page=16,form,2007
